user_id,email,uname,pword,role,phone_num,is_commuter,shirt_size
1130247,Sarah.Foley@maine.edu,Sarah.Foley,song619,player,566.291.9568,True,S
6522634,Jeffery.Velasquez@maine.edu,Jeffery.Velasquez,create432,player,(376)289-9612x44633,False,L
4794124,Julie.Cook.PhD@maine.edu,Julie.Cook.PhD,picture685,player,4437649201,False,L
3303184,Holly.Russell@maine.edu,Holly.Russell,piece227,player,979-628-6517,True,L
3579668,Derek.Boyd@maine.edu,Derek.Boyd,director864,player,001-797-273-1083x61597,False,L
1398552,Mary.Hill@maine.edu,Mary.Hill,short269,player,348.430.9647x0984,True,L
3952411,Emily.Mcknight@maine.edu,Emily.Mcknight,head998,player,(743)249-8014,True,XS
2184989,Julie.Diaz@maine.edu,Julie.Diaz,anyone418,player,3346721825,True,S
5678878,Amanda.Marquez@maine.edu,Amanda.Marquez,cost725,player,526.428.2233,False,L
4644638,Mary.Gray@maine.edu,Mary.Gray,take515,player,201.277.0958x005,True,XL
7315232,Kara.Johnson@maine.edu,Kara.Johnson,light701,player,(622)326-4896,False,S
3833632,Melanie.Ross@maine.edu,Melanie.Ross,production408,player,001-520-911-0744x77291,True,M
1281826,Sherri.Hartman@maine.edu,Sherri.Hartman,nor31,player,001-981-482-3275,True,XS
4128547,Alan.Lin@maine.edu,Alan.Lin,teacher845,player,+1-523-926-0338x56696,False,S
9565989,Dean.Harris@maine.edu,Dean.Harris,finish358,player,404.538.3511x68866,False,S
2277159,Zachary.Powell@maine.edu,Zachary.Powell,food726,player,001-376-460-7013x140,False,L
8699688,Alexander.Wells@maine.edu,Alexander.Wells,paper414,player,(329)533-8254x71684,True,XL
2043689,Christopher.Arellano@maine.edu,Christopher.Arellano,cold859,player,+1-845-244-4764x577,True,M
7954216,Rebecca.Williams@maine.edu,Rebecca.Williams,kitchen527,player,(701)494-5518,False,M
1363755,Melinda.Peterson@maine.edu,Melinda.Peterson,white359,player,830.585.7109,False,XS
4704044,Benjamin.King@maine.edu,Benjamin.King,thought709,player,646-302-9485,False,XL
7348012,Michael.Snyder@maine.edu,Michael.Snyder,sell401,player,714-573-8586x042,False,M
1128233,Angela.Tucker@maine.edu,Angela.Tucker,might764,player,541.463.0602,False,L
7489327,Mr..Anthony.Hunt.DVM@maine.edu,Mr..Anthony.Hunt.DVM,interest647,player,+1-762-913-4958,True,L
7231275,Jill.Phillips@maine.edu,Jill.Phillips,lead569,player,433.684.3427,False,S
5261100,Pamela.Brown@maine.edu,Pamela.Brown,culture670,player,312-540-1194,True,S
3037003,Nathan.Roach@maine.edu,Nathan.Roach,challenge892,player,+1-556-976-1759x4830,False,M
5123891,Benjamin.Willis@maine.edu,Benjamin.Willis,around486,player,(427)911-9058x104,False,XS
7155501,Natalie.Hughes@maine.edu,Natalie.Hughes,who196,player,001-303-457-5513,False,M
6840117,Stacy.Cooper@maine.edu,Stacy.Cooper,partner431,player,001-799-643-3421x80633,False,XL
2717494,Regina.Phillips@maine.edu,Regina.Phillips,travel830,player,526-693-8069,True,S
7892791,Brian.Huynh@maine.edu,Brian.Huynh,government227,player,(651)630-5635x68194,False,XS
2441015,David.Phillips@maine.edu,David.Phillips,add990,player,318.826.0584,False,M
4267833,Darius.Rodgers@maine.edu,Darius.Rodgers,itself687,player,001-578-595-4583x682,True,S
5037880,Jennifer.Walker@maine.edu,Jennifer.Walker,member993,player,001-895-823-5229x242,True,S
8185657,Derek.Smith@maine.edu,Derek.Smith,boy947,player,8274898012,True,L
7753526,Derek.Bradley@maine.edu,Derek.Bradley,song197,player,(828)546-4340,False,M
9092925,William.English@maine.edu,William.English,produce373,player,468.338.5444,False,S
9994045,Ms..Erika.Lopez@maine.edu,Ms..Erika.Lopez,add378,player,+1-228-373-1924x421,False,XS
8720192,James.Donovan@maine.edu,James.Donovan,may83,player,001-939-375-7773x4812,True,XS
2844482,Tyler.Glover@maine.edu,Tyler.Glover,describe135,player,636.908.7469x1213,True,L
1816388,James.Cooper@maine.edu,James.Cooper,ahead280,player,693.895.3418x9778,False,XL
8662854,Gary.Gibson.Jr.@maine.edu,Gary.Gibson.Jr.,building821,player,4779010161,False,M
2215752,James.Bowman@maine.edu,James.Bowman,guess277,player,001-908-812-3331,False,L
9760584,Jordan.Soto@maine.edu,Jordan.Soto,wrong988,player,723.493.1681,False,M
7288651,Holly.Allen@maine.edu,Holly.Allen,issue653,player,001-283-513-0843x80924,False,L
2637644,Christine.Anderson@maine.edu,Christine.Anderson,term996,player,001-238-609-7583x0879,False,XL
7817036,Michelle.Allen@maine.edu,Michelle.Allen,three684,player,(662)790-5048x007,True,XL
1912654,Marisa.Mitchell@maine.edu,Marisa.Mitchell,realize915,player,(325)335-4482x852,False,XS
9844558,Mr..Richard.Thompson@maine.edu,Mr..Richard.Thompson,doctor782,player,(438)636-4576,True,M
7221072,Laura.Lang@maine.edu,Laura.Lang,physical934,player,7093527360,False,XL
1406801,Robert.Smith@maine.edu,Robert.Smith,mother29,player,658-397-2917,False,XL
5955410,Michelle.White@maine.edu,Michelle.White,strategy556,player,2763401698,True,M
2035539,Shannon.Duke@maine.edu,Shannon.Duke,computer12,player,4826562207,False,L
3852114,Craig.Torres@maine.edu,Craig.Torres,toward364,player,(962)860-8703x40390,False,S
9537365,Vanessa.Swanson.MD@maine.edu,Vanessa.Swanson.MD,officer74,player,5253313050,True,L
8894291,Alicia.Collins@maine.edu,Alicia.Collins,American745,player,287.471.7960,True,XS
3374935,Jessica.Obrien@maine.edu,Jessica.Obrien,interest100,player,001-361-844-4466x5081,False,L
7724888,Tracy.Wagner@maine.edu,Tracy.Wagner,black111,player,238-888-5009,True,XS
1664856,Jessica.Vasquez@maine.edu,Jessica.Vasquez,agent112,player,(618)318-2345x8574,False,XL
8460120,Daniel.Green@maine.edu,Daniel.Green,from646,player,521.439.9274,False,XL
2936667,Robert.Crawford@maine.edu,Robert.Crawford,she740,player,647-333-3696x2416,True,XL
1748826,Cindy.Miller.PhD@maine.edu,Cindy.Miller.PhD,exist119,player,4089489585,False,XS
3241821,Gregory.Harrison@maine.edu,Gregory.Harrison,south981,player,+1-714-365-4198,False,XS
3503965,Eric.Mercer@maine.edu,Eric.Mercer,compare420,player,891-391-6409x3573,True,L
3907415,Matthew.Brown@maine.edu,Matthew.Brown,laugh189,player,350-514-1814x22259,False,M
3768162,Bryan.Wilson@maine.edu,Bryan.Wilson,ago278,player,(517)799-7005,True,L
2457445,Brenda.Potter@maine.edu,Brenda.Potter,provide303,player,269-231-2431,False,XL
7028583,William.Smith@maine.edu,William.Smith,most393,player,+1-405-941-8350x8381,True,XS
6020968,Hannah.Parker@maine.edu,Hannah.Parker,either297,player,001-226-310-6243x00024,True,XS
9985897,Cathy.Chung@maine.edu,Cathy.Chung,young250,player,001-724-320-6876,False,M
4915050,Jennifer.Ball@maine.edu,Jennifer.Ball,now9,player,600.505.0118,False,XL
1908585,Vicki.Sampson@maine.edu,Vicki.Sampson,part391,player,001-623-384-2966x339,True,M
5877612,Troy.Anderson@maine.edu,Troy.Anderson,art882,player,(541)374-1367x41268,True,M
5906285,Todd.Gardner@maine.edu,Todd.Gardner,practice760,player,(383)838-4240,False,L
4751213,Ronald.Hickman@maine.edu,Ronald.Hickman,process225,player,+1-543-838-3048x886,False,S
6266728,Kathryn.King@maine.edu,Kathryn.King,standard99,player,303.409.7083x822,True,S
2789226,Omar.Gonzalez@maine.edu,Omar.Gonzalez,move805,player,+1-807-211-7098,False,M
5209969,Charles.Jimenez@maine.edu,Charles.Jimenez,individual19,player,+1-382-241-2800,True,M
5883764,Gerald.Banks@maine.edu,Gerald.Banks,could624,player,437-691-0465x82358,False,L
2625398,Grace.Olsen@maine.edu,Grace.Olsen,education151,player,890-808-8346,False,M
8144765,Charles.Fernandez@maine.edu,Charles.Fernandez,certain979,player,+1-452-410-3275x55791,False,L
2789246,Leslie.Campbell@maine.edu,Leslie.Campbell,art135,player,456-431-3390x1413,True,XL
8560513,Jessica.Brown@maine.edu,Jessica.Brown,wide948,player,6773564966,False,M
8292226,Curtis.Phillips@maine.edu,Curtis.Phillips,draw788,player,(941)885-9572x10764,False,L
8691585,Michael.Farrell@maine.edu,Michael.Farrell,enough368,player,001-624-411-8649x2535,True,M
4595591,Steven.Chambers@maine.edu,Steven.Chambers,nearly652,player,+1-388-663-4057x970,True,L
8490890,Tracy.Shaffer.DDS@maine.edu,Tracy.Shaffer.DDS,product315,player,293-801-7772,True,L
9639819,Kelly.Brown@maine.edu,Kelly.Brown,ten813,player,001-705-446-9895x572,False,M
8957834,Brenda.Holder@maine.edu,Brenda.Holder,woman915,player,001-830-715-5132x2777,True,XS
5543821,Donna.Singleton@maine.edu,Donna.Singleton,main516,player,001-494-682-4310x929,False,L
4353930,Jay.Jacobson@maine.edu,Jay.Jacobson,partner871,player,+1-757-208-4668,False,M
3293072,Richard.Gibbs@maine.edu,Richard.Gibbs,culture794,player,253-540-8169x09272,False,S
5664657,Tyrone.Mullins@maine.edu,Tyrone.Mullins,occur562,player,794-615-8599,True,L
2717586,Amber.Clark@maine.edu,Amber.Clark,recent671,player,(955)321-6025x372,False,L
5691286,Kristin.Strickland@maine.edu,Kristin.Strickland,image588,player,690-854-0170x60877,True,M
8013719,Jonathan.Davis@maine.edu,Jonathan.Davis,final414,player,309.354.0270x0348,True,XS
2582423,Jacqueline.Griffin@maine.edu,Jacqueline.Griffin,movement17,player,897.617.7204,False,L
1134491,Patricia.Briggs@maine.edu,Patricia.Briggs,protect801,player,995.366.1120,True,S
8648603,Michael.Vasquez@maine.edu,Michael.Vasquez,single172,player,001-506-908-3213x336,False,L
8603549,Adam.Ellison@maine.edu,Adam.Ellison,plan119,player,702.965.2410x913,False,XS
9426845,Christine.Baker@maine.edu,Christine.Baker,play800,player,(831)453-9973,False,L
2520989,Michael.Spencer@maine.edu,Michael.Spencer,several584,player,(591)642-4480x90265,True,XS
2488222,Ryan.Walker@maine.edu,Ryan.Walker,daughter190,player,(910)576-1661,False,L
2762662,David.Garza@maine.edu,David.Garza,standard140,player,4622370932,False,XL
5797800,Sarah.Ortega@maine.edu,Sarah.Ortega,order649,player,+1-429-292-8013x825,False,XS
8826795,Rachel.Ramirez@maine.edu,Rachel.Ramirez,agreement119,player,(995)968-8048x5698,True,XS
6959021,Carla.Parker@maine.edu,Carla.Parker,nice725,player,(335)507-6983,False,XL
7475119,Michael.Palmer@maine.edu,Michael.Palmer,play383,player,206-818-3152,True,L
4695985,Kristina.Caldwell@maine.edu,Kristina.Caldwell,her772,player,(996)869-5128x124,True,L
2858930,Mrs..Charlene.Kemp@maine.edu,Mrs..Charlene.Kemp,meeting105,player,(209)372-7534x26762,True,L
9514932,Patricia.Page@maine.edu,Patricia.Page,friend732,player,(837)552-2888x95625,True,M
9129912,Leslie.Davis@maine.edu,Leslie.Davis,near860,player,213.585.7074,False,L
6107064,Mikayla.Navarro@maine.edu,Mikayla.Navarro,glass289,player,595-917-3772x1152,True,S
9482171,Jane.Atkins@maine.edu,Jane.Atkins,participant285,player,582.416.2896,False,S
7016382,Lauren.Howard@maine.edu,Lauren.Howard,conference264,player,8763908946,False,XS
9330624,Brenda.Allen@maine.edu,Brenda.Allen,medical72,player,(392)850-5808,False,XS
2471873,Sydney.Miller@maine.edu,Sydney.Miller,whom8,player,716.710.7849x250,True,M
5453772,Stephanie.Patrick@maine.edu,Stephanie.Patrick,degree223,player,453.898.8761,True,S
7026640,Brian.Gonzales@maine.edu,Brian.Gonzales,what324,player,(381)586-9688x365,True,XS
4898772,Tyler.Walter@maine.edu,Tyler.Walter,table784,player,001-878-817-8236x518,False,M
6799317,Mr..William.Baker.MD@maine.edu,Mr..William.Baker.MD,want933,player,001-746-404-9455x738,True,S
2576344,Rachel.Velazquez@maine.edu,Rachel.Velazquez,beat437,player,+1-563-701-5670,True,XL
6287320,Sherry.Tucker@maine.edu,Sherry.Tucker,important413,player,984-303-9937x04377,False,S
8372185,Morgan.Mcconnell@maine.edu,Morgan.Mcconnell,animal856,player,259-862-9901x294,False,XL
3891163,Amanda.Williams@maine.edu,Amanda.Williams,save786,player,427.619.4894x5805,False,L
2082783,Alyssa.Nixon@maine.edu,Alyssa.Nixon,threat7,player,2939961214,False,XL
4757472,Michael.Griffin@maine.edu,Michael.Griffin,past551,player,244.765.1265x07134,True,XS
4446175,Laura.Vincent@maine.edu,Laura.Vincent,face485,player,(240)235-4539x153,False,XS
9156575,Douglas.Sanders@maine.edu,Douglas.Sanders,upon725,player,696.313.6686x0488,False,S
5085156,Angela.Grant@maine.edu,Angela.Grant,source922,player,+1-948-874-7603x3933,False,XS
8845288,Erin.Kim@maine.edu,Erin.Kim,as178,player,473-998-8737x65970,True,XS
3954667,Jason.Reyes@maine.edu,Jason.Reyes,treat427,player,4514657371,False,M
3989492,Jessica.Walters@maine.edu,Jessica.Walters,brother632,player,+1-700-208-5151,True,M
7796732,Cole.Ferguson@maine.edu,Cole.Ferguson,executive455,player,+1-388-781-5460x4414,True,S
5793790,Yvette.Ramos@maine.edu,Yvette.Ramos,participant193,player,514.567.5476x745,True,XS
